Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted
2020H1,California,San Diego,Surgical Site Infections (SSI),Gastric surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",11,0,0.15
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",198,0,0.93
2020H1,California,San Diego,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.09
2020H1,California,San Diego,Surgical Site Infections (SSI),Kidney surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",16,0,0.05
2020H1,California,San Diego,Surgical Site Infections (SSI),Knee prosthesis,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",246,0,0.64
2020H1,California,San Diego,Surgical Site Infections (SSI),Laminectomy,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",70,0,0.24
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",252,2,2.06
2020H1,California,San Diego,Surgical Site Infections (SSI),Ovarian surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",13,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Pacemaker surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",42,0,0.07
2020H1,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",8,0,0.06
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",48,1,0.88
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",299,2,2.31
2020H1,California,San Diego,Surgical Site Infections (SSI),Spleen surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",6,1,0.06
2020H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,630013873,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",32,0,0.08
2020H1,California,Alameda,Surgical Site Infections (SSI),All procedures,630013913,San Leandro Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.02
2020H1,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,630013913,San Leandro Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630013913,San Leandro Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,630013913,San Leandro Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,1497,4,8.83
2020H1,California,Orange,Surgical Site Infections (SSI),Appendix surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,84,0,0.23
2020H1,California,Orange,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,22,0,0.85
2020H1,California,Orange,Surgical Site Infections (SSI),Cardiac surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,6,0,0.02
2020H1,California,Orange,Surgical Site Infections (SSI),Cesarean section,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,459,2,0.77
2020H1,California,Orange,Surgical Site Infections (SSI),Colon surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,72,1,1.77
2020H1,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,90,0,0.44
2020H1,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,180,0,0.67
2020H1,California,Orange,Surgical Site Infections (SSI),Gastric surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,27,0,0.61
2020H1,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,40,0,0.37
2020H1,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,11,0,0.08
2020H1,California,Orange,Surgical Site Infections (SSI),Kidney surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,36,0,0.12
2020H1,California,Orange,Surgical Site Infections (SSI),Laminectomy,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,129,0,0.43
2020H1,California,Orange,Surgical Site Infections (SSI),Open reduction of fracture,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,16,0,0.09
2020H1,California,Orange,Surgical Site Infections (SSI),Ovarian surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,43,0,0.03
2020H1,California,Orange,Surgical Site Infections (SSI),Pacemaker surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,9,0,0.01
2020H1,California,Orange,Surgical Site Infections (SSI),Rectal surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,20,0,0.17
2020H1,California,Orange,Surgical Site Infections (SSI),Small bowel surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,57,0,1.14
2020H1,California,Orange,Surgical Site Infections (SSI),Spinal fusion,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,84,1,0.66
2020H1,California,Orange,Surgical Site Infections (SSI),Spleen surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,6,0,0.02
2020H1,California,Orange,Surgical Site Infections (SSI),Thoracic surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,106,0,0.35
2020H1,California,Riverside,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",658,1,3.45
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",65,0,0.14
2020H1,California,Riverside,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Cardiac surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",16,0,0.03
2020H1,California,Riverside,Surgical Site Infections (SSI),Colon surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",46,0,0.82
2020H1,California,Riverside,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",53,0,0.35
2020H1,California,Riverside,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",41,1,0.14
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",89,0,0.21
2020H1,California,Riverside,Surgical Site Infections (SSI),Gastric surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",12,0,0.06
2020H1,California,Riverside,Surgical Site Infections (SSI),Hip prosthesis,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",76,0,0.41
2020H1,California,Riverside,Surgical Site Infections (SSI),Kidney surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Knee prosthesis,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",89,0,0.24
2020H1,California,Riverside,Surgical Site Infections (SSI),Laminectomy,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",13,0,0.04
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.17
2020H1,California,Riverside,Surgical Site Infections (SSI),Ovarian surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0
2020H1,California,Riverside,Surgical Site Infections (SSI),Pacemaker surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",36,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),Rectal surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.16
2020H1,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",26,0,0.44
2020H1,California,Riverside,Surgical Site Infections (SSI),Spinal fusion,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",24,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),Spleen surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,630014442,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",19,0,0.04
2020H1,California,Alameda,Surgical Site Infections (SSI),All procedures,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",1127,5,5.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",58,0,0.14
2020H1,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",2,0,0.03
2020H1,California,Alameda,Surgical Site Infections (SSI),Cesarean section,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",542,0,0.76
2020H1,California,Alameda,Surgical Site Infections (SSI),Colon surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",43,2,1.2
2020H1,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",66,0,0.34
2020H1,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",82,1,0.18
2020H1,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",9,1,0.11
2020H1,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",88,1,0.42
2020H1,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",8,0,0.13
2020H1,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",1,0,0
2020H1,California,Alameda,Surgical Site Infections (SSI),Kidney surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",94,0,0.45
2020H1,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",41,0,0.36
2020H1,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",17,0,0.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Pacemaker surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",22,0,0.03
2020H1,California,Alameda,Surgical Site Infections (SSI),Rectal surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",15,0,0.18
2020H1,California,Alameda,Surgical Site Infections (SSI),Small bowel surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",30,0,0.62
2020H1,California,Alameda,Surgical Site Infections (SSI),Spleen surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02
2020H1,California,Alameda,Surgical Site Infections (SSI),Thoracic surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-250 Beds",4,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,574,2,1.55
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,2,0,0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,520,0,1.18
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,21,0,0.07
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,7,1,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,20,1,0.27
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Ovarian surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,3,0,0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,630015778,UCSF Medical Center at Mission Bay,Acute Care Hospital,Major Teaching,1585,11,16.6
2020H1,California,San Francisco,Surgical Site Infections (SSI),Appendix surgery,630015778,UCSF Medical Center at Mission Bay,Acute Care Hospital,Major Teaching,7,0,0.02
